384,"Q1","KLS","M  L1","511",2,3,,
384,"Q1","KLS","M  L1","515",3,1,,
384,"Q1","KLS","M  L1","511",5,5,,
385,"Q1","STO","BI L2","532",1,3,,
385,"Q1","STO","BI L2","533",2,1,,
385,"Q1","STO","BI L2","532",3,3,,
385,"Q1","STO","BI L2","532",4,5,,
385,"Q1","SCH","D  L2","526",1,3,,
385,"Q1","SCH","D  L2","526",2,1,,
385,"Q1","SCH","D  L2","511",3,3,,
385,"Q1","SCH","D  L2","526",4,5,,
385,"Q1","HER","E5 L1","514",1,3,,
385,"Q1","HER","E5 L1","514",2,1,,
385,"Q1","HER","E5 L1","514",3,3,,
385,"Q1","HER","E5 L1","517",4,5,,
385,"Q1","WES","EK L2","525",1,3,,
385,"Q1","WES","EK L2","525",2,1,,
385,"Q1","WES","EK L2","525",3,3,,
385,"Q1","WES","EK L2","525",4,5,,
385,"Q1","GRE","PH L1","Ph 1",1,3,,
385,"Q1","GRE","PH L1","Ph 1",2,1,,
385,"Q1","GRE","PH L1","Ph 2",3,3,,
385,"Q1","GRE","PH L1","Ph 1",4,5,,
386,"Q1","HER","IV G1","Mu 2",5,1,,
386,"Q1","WEL","KU G2","Ku 1",5,1,,
386,"Q1","MÖL","MU G2","Mu 1",5,1,,
387,"Q1","KAT","D  G1","521",3,7,,
387,"Q1","KAT","D  G1","521",4,1,,
387,"Q1","WES","SP G4","gr SpH",3,7,,
387,"Q1","WES","SP G4","gr SpH",4,1,,
387,"Q1","GÖB","SP G3","kl SpH",3,7,,
387,"Q1","GÖB","SP G3","kl SpH",4,1,,
388,"Q1","KLS","CH G2","537",2,4,,
388,"Q1","KLS","CH G2","537",5,4,,
388,"Q1","KBN","D  G2","521",2,4,,
388,"Q1","KBN","D  G2","521",5,4,,
388,"Q1","HIM","E5 G1","513",2,4,,
388,"Q1","HIM","E5 G1","513",5,4,,
388,"Q1","RAM","S8 G1","511",2,4,,
388,"Q1","RAM","S8 G1","511",5,4,,
388,"Q2","RAM","S8 G1","511",2,4,,
388,"Q2","RAM","S8 G1","511",5,4,,
388,"Q2","NIE","E5 G2","514",2,4,,
388,"Q2","NIE","E5 G2","514",5,4,,
388,"Q2","KEU","S0 G1","526",2,4,,
388,"Q2","KEU","S0 G1","526",5,4,,
388,"Q2","GÖB","SP G2",,2,4,,
388,"Q2","GÖB","SP G2","kl SpH",5,4,,
388,"Q2","SPN","S0 G1","526",2,4,,
388,"Q2","SPN","S0 G1","526",5,4,,
389,"Q1","HER","MU G1","Mu 2",1,6,,
389,"Q1","HER","MU G1","Mu 1",3,2,,
389,"Q1","KAT","PL G1","522",1,6,,
389,"Q1","KAT","PL G1","522",3,2,,
389,"Q2","KAT","PL G1","522",1,6,,
389,"Q2","KAT","PL G1","522",3,2,,
389,"Q1","LAS","SP G1","kl SpH",1,6,,
389,"Q1","LAS","SP G1","kl SpH",3,2,,
389,"Q1","KAN","SP G2","gr SpH",1,6,,
389,"Q1","KAN","SP G2","gr SpH",3,2,,
389,"Q2","PRN","ER G1","517",1,6,,
389,"Q2","PRN","ER G1","517",3,2,,
389,"Q2","AND","KR G1","525",1,6,,
389,"Q2","AND","KR G1","525",3,2,,
389,"Q2","KRA","SW Z2","526",1,6,,
389,"Q2","KRA","SW Z2","526",3,2,,
390,"Q1","PJU","ER G1","517",2,5,,
390,"Q1","PJU","ER G1","517",4,6,,
390,"Q1","KAN","F6 G1","523",2,5,,
390,"Q1","KAN","F6 G1","523",4,6,,
390,"Q1","MAR","M  G2","515",2,5,,
390,"Q1","MAR","M  G2","516",4,6,,
390,"Q1","RAM","S0 G1","511",2,5,,
390,"Q1","RAM","S0 G1","511",4,6,,
391,"Q1","HRM","BI G1","538",3,6,,
391,"Q1","HRM","BI G1","533",4,2,,
391,"Q1","BDN","EK G1","526",3,6,,
391,"Q1","BDN","EK G1","525",4,2,,
391,"Q1","MEN","IF G1","PC1",3,6,,
391,"Q1","MEN","IF G1","PC1",4,2,,
391,"Q1","GRE","M  G1","515",3,6,,
391,"Q1","GRE","M  G1","511",4,2,,
392,"Q1","LAS","BI G2","538",1,5,,
392,"Q1","LAS","BI G2","533",4,4,,
392,"Q1","HOM","E5 G2","515",1,5,,
392,"Q1","HOM","E5 G2","517",4,4,,
392,"Q1","KRA","GE G2","527",1,5,,
392,"Q1","KRA","GE G2","511",4,4,,
392,"Q1","WEB","PH G1","Ph 2",1,5,,
392,"Q1","WEB","PH G1","Ph 1",4,4,,
393,"Q1","KLN","CH G1","533",3,4,,
393,"Q1","EGL","GE G1","527",3,4,,
393,"Q1","MEN","L6 G1","521",3,4,,
393,"Q2","MEN","L6 G1","521",3,4,,
393,"Q1","KRA","SW G1","526",3,4,,
393,"Q2","PRN","ER G2","517",3,4,,
393,"Q2","NEM","GE G1","516",3,4,,
393,"Q2","SCH","GE Z2","523",3,4,,
393,"Q2","AND","SW Z2","525",3,4,,
393,"Q2","JOP","GE G1","516",3,4,,
394,"Q2","EGL","GE Z1","511",1,5,,
394,"Q2","EGL","GE Z1","527",4,4,,
394,"Q2","STO","KU G1","Ku 1",1,5,,
394,"Q2","STO","KU G1","Ku 2",4,4,,
394,"Q2","WEL","KU G2","Ku 2",1,5,,
394,"Q2","WEL","KU G2","Ku 1",4,4,,
394,"Q2","MÖL","MU G1","Mu 1",1,5,,
394,"Q2","MÖL","MU G1","Mu 2",4,4,,
395,"Q1","PJU","ER G2","517",1,1,,
395,"Q1","PJU","ER G2","517",5,2,,
395,"Q1","NIE","KR G1","527",1,1,,
395,"Q1","NIE","KR G1","527",5,2,,
395,"Q1","MAY","KU G1","Ku 1",1,1,,
395,"Q1","MAY","KU G1","Ku 1",5,2,,
396,"Q2","KRA","EK G2","525",3,6,,
396,"Q2","KRA","EK G2","525",5,2,,
396,"Q2","HNZ","IF G1","PC 2",3,6,,
396,"Q2","HNZ","IF G1","PC 2",5,2,,
396,"Q2","KAN","SP G4","gr SpH",3,6,,
396,"Q2","KAN","SP G4","kl SpH",5,2,,
396,"Q2","GÖB","SP G3","kl SpH",3,6,,
396,"Q2","GÖB","SP G3","gr SpH",5,2,,
397,"Q2","BÖL","D  G2","521",1,7,,
397,"Q2","BÖL","D  G2","521",3,1,,
397,"Q2","WEB","PH G1","Ph 1",1,7,,
397,"Q2","WEB","PH G1","Ph 2",3,1,,
397,"Q2","KOH","SW Z1","526",1,7,,
397,"Q2","KOH","SW Z1","526",3,1,,
398,"Q2","LAS","BI G1","538",1,3,,
398,"Q2","LAS","BI G1","538",3,7,,
398,"Q2","BEM","D  G1","516",1,3,,
398,"Q2","BEM","D  G1","516",3,7,,
398,"Q2","MEN","M  G1","521",1,3,,
398,"Q2","MEN","M  G1","515",3,7,,
399,"Q2","STO","BI G2","532",1,1,,
399,"Q2","STO","BI G2","532",4,6,,
399,"Q2","KLS","CH G1","537",1,1,,
399,"Q2","KLS","CH G1","537",4,6,,
399,"Q2","NEM","E5 G1","513",1,1,,
399,"Q2","NEM","E5 G1","513",4,6,,
399,"Q2","HER","E5 G3","514",1,1,,
399,"Q2","HER","E5 G3","514",4,6,,
400,"Q2","KEU","S0 G1","526",4,7,,
402,"6a","KLN","MT","537",5,5,,
402,"6b","KLN","MT","537",5,5,,
403,"6a","GÖB","Schw","SB",4,5,,
403,"6c","LAS","Schw","SB",4,5,,
406,"9c","KOH","Schw","SB",3,5,,
407,"Q2","KRA","EK G1","525",2,5,,
407,"Q2","KRA","EK G1","525",5,1,,
407,"Q2","WIS","F6 G1","522",2,5,,
407,"Q2","WIS","F6 G1","522",5,1,,
407,"Q2","AND","SW G1","526",2,5,,
407,"Q2","AND","SW G1","526",5,1,,
407,"Q2","KOH","SP G1","kl SpH",2,5,,
407,"Q2","KOH","SP G1","kl SpH",5,1,,
408,"Q1","RAM","S0 G1","511",1,7,,
409,"Q1","WEL","KU G2","Ku 1",4,7,,
409,"Q1","MÖL","MU G2","Mu 2",4,7,,
411,"EF","KRS","D  G2","516",1,5,,
411,"EF","RIC","PH G1","Ph 1",1,5,,
411,"EF","AYM","Schw","SB",1,5,,
412,"8c","GIL","KU","Ku 2",3,2,,
412,"8c","GIL","KU","Ku 2",5,1,,
413,,"AYM","BER",,3,2,,
414,,"EGL","BER",,2,2,,
415,,"EWE","BER",,1,1,,
416,,"KEU","BER",,1,3,,
417,,"GÖB","BER",,1,1,,
418,,"HER","BER",,3,1,,
419,,"HIM","BER",,3,4,,
420,,"HIN","BER",,1,4,,
421,,"HNZ","BER",,4,1,,
422,,"HOM","BER",,2,1,,
423,,"HRM","BER",,1,3,,
426,,"KBN","BER",,5,3,,
427,,"KLF","BER",,3,3,,
428,,"KLN","BER",,2,1,,
429,,"LIC","BER",,4,1,,
430,,"MEN","BER",,1,4,,
431,,"MÖL","BER",,5,2,,
432,,"NIE","BER",,5,1,,
433,,"PJU","BER",,4,2,,
434,,"RIC","BER",,3,1,,
436,,"SNL","BER",,2,3,,
437,,"BOR","BER",,5,1,,
438,,"SLL","BER",,4,3,,
439,,"WEB","BER",,5,4,,
441,,"WIS","BER",,1,2,,
442,,"WEL","BER",,4,5,,
443,,"SCH","BER",,1,5,,
444,,"RAM","BER",,5,5,,
445,,"PRN","BER",,3,5,,
446,,"NEM","BER",,2,5,,
447,,"NIE","KOOR","315",1,3,,
448,,"SLF","KOOR","315",1,3,,
449,,"KLU","KOOR","315",4,2,,
450,,"KLN","KOOR","315",4,2,,
452,"9b","NN","E5","143",3,5,,
453,,"BÖL","BER",,3,5,,
454,,"JAK","BER",,4,4,,
455,,"KLU","BER",,1,2,,
456,,"AND","BER",,2,4,,
481,"7c","MOR","F6","133",5,5,,
481,"7b","HRM","F6",,5,5,,
481,"7a","ALV","F6","122",5,5,,
481,"7c","BEM",,,5,5,,
481,"7b","BEM",,,5,5,,
481,"7a","BEM",,,5,5,,
466,"Q2","MEN","L6 G1","521",4,3,,
466,"Q1","MEN","L6 G1","521",4,3,,
466,"Q1","KLN","CH G1","537",4,3,,
466,"Q1","EGL","GE G1","527",4,3,,
466,"Q1","KRA","SW G1","526",4,3,,
466,"Q2","PRN","ER G2","517",4,3,,
466,"Q2","NEM","GE G1","516",4,3,,
466,"Q2","SCH","GE Z2","523",4,3,,
466,"Q2","AND","SW Z2","525",4,3,,
466,"Q2","JOP","GE G1","516",4,3,,
482,"EF","SPN","S0","521",4,7,,
483,"EF","MAR","M  G2","515",1,6,,
484,"EF","AND","SW G1",,5,5,,
484,"EF","HNZ","IF G1","PC 2",5,5,,
484,"EF","MAY","GE G2","515",5,5,,
485,"EF","KLS","CH G2","537",3,6,,
485,"EF","MOR","E5 G3","513",3,6,,
485,"EF","SLF","ER G2","517",3,6,,
486,"EF","BDN","EK G1","525",1,7,,
